央视直播,#genre#
ELTA体育2台,https://elta.irtblztjwzxz000041.xyz/elta/download/22/index.m3u8

UK SPORTS,#genre#
Sport Extra 3,http://kralip.com:80/BayramTaskin/zmKVaPw2rnYx/94869
EuroSport 1 HD,http://kralip.com:80/BayramTaskin/zmKVaPw2rnYx/94908

Sky Sport Arena HD,http://kralip.com:80/BayramTaskin/zmKVaPw2rnYx/94997
Sky Sport Football HD,http://kralip.com:80/BayramTaskin/zmKVaPw2rnYx/95002
Sky Sport News,http://kralip.com:80/BayramTaskin/zmKVaPw2rnYx/95007
Bt Sport 1 HD,http://kralip.com:80/BayramTaskin/zmKVaPw2rnYx/95052
BT Sport 2 HD,http://kralip.com:80/BayramTaskin/zmKVaPw2rnYx/95053

USA SPORTS,#genre#
ESPNU,http://kralip.com:80/BayramTaskin/zmKVaPw2rnYx/159527
Fox Deportes HD,http://kralip.com:80/BayramTaskin/zmKVaPw2rnYx/159529
Fox Sports Oklahoma,http://kralip.com:80/BayramTaskin/zmKVaPw2rnYx/159531
FS1 Football HD,http://kralip.com:80/BayramTaskin/zmKVaPw2rnYx/159533
FTF Free Sports,http://kralip.com:80/BayramTaskin/zmKVaPw2rnYx/159534
Golf Channel,http://kralip.com:80/BayramTaskin/zmKVaPw2rnYx/159535
Olympic Channel,http://kralip.com:80/BayramTaskin/zmKVaPw2rnYx/159542
PAC 12 Bay Area,http://kralip.com:80/BayramTaskin/zmKVaPw2rnYx/159543
SportsGrid,http://kralip.com:80/BayramTaskin/zmKVaPw2rnYx/159547

News,#genre#
CNA,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
CNN,http://www.336699.live:1935/blocksix/4gtv-live130.stream/chunklist.m3u8
CNC(CN),http://source07.v.news.cn/live/CNC_CN/playlist.m3u8?zshijd
CNC(EN),http://source07.v.news.cn/live/CNC_EN/playlist.m3u8?zshijd
CGTN(EN),http://live.cgtn.com/1000/prog_index.m3u8?zshijd
CGTN(EN),http://live.cgtn.com/500/prog_index.m3u8?zshijd
CGTN Documentary,https://livedoc.cgtn.com/500d/prog_index.m3u8?zshijd
NHK·World,https://nhkwlive-xjp.akamaized.net/hls/live/2003458/nhkwlive-xjp-en/index_1M.m3u8?zshijd
NHK·World,https://nhkwlive-xjp.akamaized.net/hls/live/2003458/nhkwlive-xjp-en/index_1M.m3u8

TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8

民视新闻 HD,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民视新闻 HD,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
民视新闻 HD,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
民视新闻 HD,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
民视新闻 HD,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
民视新闻 HD,http://tv.redrainl.site:9500/live.m3u8?c=01

台视新闻 HD,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV25.m3u8
台视新闻 HD,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台视新闻 HD,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8

台视新闻 HD,https://git.io/JgkxY
台视新闻 HD,https://ytm2.yuanhsing.cf/ttvnewsview.m3u8
台视新闻 HD,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/ttvnews.m3u8
台视新闻 HD,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
台视新闻 HD,http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8
台视新闻 HD,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8

中视新闻 HD,https://git.io/Jgkxz
中视新闻 HD,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV09.m3u8
中视新闻 HD,https://ytm2.yuanhsing.cf/twctvnews.m3u8
中视新闻 HD,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/ctvnews.m3u8

华视新闻资讯 HD,http://stream.dsichannel.com:80/hls/cts-news.m3u8
华视新闻资讯 HD,http://stream.dsichannel.com/hls/cts-news.m3u8
三立iNEWS,http://tv.redrainl.site:9500/live.m3u8?c=51

三立iNEWS,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV01.m3u8
三立iNEWS,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/setlive.m3u8
三立iNEWS,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/setinews.m3u8
三立iNEWS,https://ytm2.yuanhsing.cf/setmoney159.m3u8
三立NEWS+,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8
三立NEWS+,https://ytm2.yuanhsing.cf/SETLIVE.m3u8

寰宇新闻,http://tv.redrainl.site:9500/live.m3u8?c=22
寰宇新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV02.m3u8
寰宇新闻,https://ytm2.yuanhsing.cf/GlobalNewsTV.m3u8
寰宇新闻,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/hyxw.m3u8
镜新闻Mnews,http://tv.redrainl.site:9500/live.m3u8?c=28
镜新闻Mnews,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV70.m3u8
镜新闻Mnews,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/daai2.m3u8
镜新闻Mnews,https://ytm2.yuanhsing.cf/mnews.m3u8

中天新闻,http://tv.redrainl.site:9500/live.m3u8?c=03
中天新闻,http://tv.redrainl.site:9500/live.m3u8?c=3
中天新闻,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/ctitv.m3u8
中天新闻,https://git.io/Jgkpy


韩国EBS第一频道,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8?zshijd
韩国EBS第二频道,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8?zshijd
韩国EBS_E频道,http://ebsonairios.ebs.co.kr/plus3tablet500k/tablet500k/plus3tablet500k.index.m3u8?zshijd
韩国EBS少儿童频道,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8?zshijd
韩国TBS,http://58.234.158.60:1935/catvlive/myStream/playlist.m3u8?zshijd
韩国职业广播,http://live.worktv.or.kr:1935/live/wowtvlive1.sdp/playlist.m3u8?zshijd


测试1,#genre#
民視,http://23.237.10.66:16334
民视,http://23.237.10.66:16334
民视,http://www.336699.live:1935/blockfour/4gtv-4gtv002.stream/playlist.m3u8

TVBS新闻,http://38.64.72.148/hls/modn/list/4006/chunklist1.m3u8
TVBS新闻,http://38.64.72.148/hls/modn/list/4006/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8

爱尔达体育1,http://www.best336699.com:1935/besttv/IR11.stream/playlist.m3u8
爱尔达体育2,http://www.best336699.com:1935/besttv/IR22.stream/playlist.m3u8
爱尔达体育3,http://www.best336699.com:1935/besttv/IR33.stream/playlist.m3u8
亚美卫视,http://www.seasky.icu/ymws.php

KR测试2,#genre#
ArirangTV,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
ArirangTV,http://amdlive-ch02.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
ArirangTV,http://amdlive-ch03.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
ArirangTV,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
KBC 광주방송 (SBS 光州),http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
국악방송,http://mgugaklive.nowcdn.co.kr/gugakvideo/gugakvideo.stream/playlist.m3u8
MTN,http://183.110.27.87/mtnlive/720/playlist.m3u8
NBS Korea Agricultural Broadcasting,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
KCTV 광주,http://119.77.96.184:1935/chn05/chn05/chunklist.m3u8
MBC,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
KBS World,https://kbsworld-ott.akamaized.net:443/hls/live/2002341/kbsworld/01.m3u8
JIBS SBS,http://123.140.197.22/stream/1/play.m3u8
MBC,http://123.254.72.24:1935/tvlive/livestream2/playlist.m3u8
NBS Korea Agricultural Broadcasting,https://media.joycorp.co.kr:4443/live/ngrp:live_all/playlist.m3u8
KBS-WORLD,http://ye23.vip/z7z8/2021/kbs2020.php?id=3
BBS 불교 방송,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8?zshijd
EBS 1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8?zshijd
EBS 2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8?zshijd
EBS 키즈,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8?zshijd

Test2,#genre#
华丽台,http://23.237.10.66:16410
J2,http://baidu.douyincdn.freetvtv.com/j2/index.m3u8


ELTA生活旅游,http://www.336699.live:1935/blocksix/4gtv-live120.stream/chunklist.m3u8
Style,http://www.336699.live:1935/blocksix/4gtv-live122.stream/chunklist.m3u8
中天美食旅游,http://www.336699.live:1935/blocksix/4gtv-live123.stream/chunklist.m3u8
MCE,http://www.336699.live:1935/blocksix/4gtv-live157.stream/chunklist.m3u8


明星,#genre#
周星驰,http://121.51.249.6/txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2777036638-10057-A-0-1.xs
吴孟达,http://121.51.249.6/txtest-xp2p.p2p.huya.com/src/1388457235-1388457235-5963378416219586560-2777037926-10057-A-0-1.xs
林正英,http://121.51.249.6/txtest-xp2p.p2p.huya.com/src/1394575543-1394575543-5989656348986441728-2789274542-10057-A-0-1.xs
沈腾,http://121.51.249.6/txtest-xp2p.p2p.huya.com/src/1524418085-1524418085-6547325820505948160-3048959626-10057-A-0-1.xs
李连杰,http://121.51.249.6/txtest-xp2p.p2p.huya.com/src/1394565196-1394565196-5989611908959830016-2789253848-10057-A-0-1.xs
刘德华,http://121.51.249.6/txtest-xp2p.p2p.huya.com/src/1394575547-1394575547-5989656366166310912-2789274550-10057-A-0-1.xs
洪金宝,http://121.51.249.6/txtest-xp2p.p2p.huya.com/src/73821423-73821423-317060597529182208-2710090468-10057-A-0-1.xs
刘家辉,http://121.51.249.6/txtest-xp2p.p2p.huya.com/src/1449584124-1449584124-6225916405380808704-2847687586-10057-A-0-1.xs
咏春系列,http://121.51.249.6/txtest-xp2p.p2p.huya.com/src/1448737814-1448737814-6222281531608530944-2777037662-10057-A-0-1.xs
黑帮系列,http://121.51.249.6/txtest-xp2p.p2p.huya.com/src/1388472589-1388472589-5963444361147449344-2777068634-10057-A-0-1.xs
古墓系列,http://121.51.249.6/txtest-xp2p.p2p.huya.com/src/1423782085-1423782085-6115097491705692160-2847687626-10057-A-0-1.xs
赛车系列,http://121.51.249.6/txtest-xp2p.p2p.huya.com/src/1354978385-1354978385-5819587850361896960-2710080226-10057-A-0-1.xs
警匪系列,http://121.51.249.6/txtest-xp2p.p2p.huya.com/src/1449581589-1449581589-6225905517638713344-3048959636-10057-A-0-1.xs
中国功夫,http://121.51.249.6/txtest-xp2p.p2p.huya.com/src/1448738174-1448738174-6222283077796757504-2847699112-10057-A-0-1.xs
喜剧系列,http://121.51.249.6/txtest-xp2p.p2p.huya.com/src/1524434089-1524434089-6547394557162553344-3048991634-10057-A-0-1.xs
动作大片,http://121.51.249.6/txtest-xp2p.p2p.huya.com/src/1524439840-1524439840-6547419257519472640-3049003136-10057-A-0-1.xs
玄幻系列,http://121.51.249.6/txtest-xp2p.p2p.huya.com/src/1423787882-1423787882-6115122389631107072-2847699220-10057-A-0-1.xs
古装武侠,http://121.51.249.6/txtest-xp2p.p2p.huya.com/src/1394575562-1394575562-5989656430590820352-2789274580-10057-A-0-1.xs
香港女神系列,http://121.51.249.6/txtest-xp2p.p2p.huya.com/src/1388451591-1388451591-5963354175424167936-2777026638-10057-A-0-1.xs
王晶导演,http://121.51.249.6/txtest-xp2p.p2p.huya.com/src/1524434111-1524434111-6547394651651833856-3048991678-10057-A-0-1.xs
历年贺岁大片,http://121.51.249.6/txtest-xp2p.p2p.huya.com/src/1524418118-1524418118-6547325962239868928-3048959692-10057-A-0-1.xs
金庸武侠系列,http://121.51.249.6/txtest-xp2p.p2p.huya.com/src/1394575551-1394575551-5989656383346180096-2789274558-10057-A-0-1.xs

Test3,#genre#
EYE 旅游台,zlive://173.208.209.114:7719/36a5300753b27944741647298e6a6eac
